hours_studied,previous_scores,extracurricular_activities,sleep_hours,sample_question_papers_practiced,performance_index,result,grade,performance_category
5,61,Yes,7,3,48.0,Fail,F,Average
7,43,Yes,4,3,33.0,Fail,F,Poor
2,96,Yes,6,7,72.0,Pass,C,Good
5,49,Yes,5,0,31.0,Fail,F,Poor
6,41,Yes,7,8,32.0,Fail,F,Poor
7,47,Yes,7,5,34.0,Fail,F,Poor
1,72,No,4,3,41.0,Fail,F,Average
7,98,No,8,5,91.0,Pass,A,Excellent
4,77,Yes,6,5,61.0,Pass,D,Good
8,82,No,5,8,75.0,Pass,C,Good
4,98,No,7,3,80.0,Pass,B,Good
6,67,No,6,7,57.0,Pass,E,Average
5,84,Yes,9,5,71.0,Pass,C,Good
4,40,No,9,4,21.0,Fail,F,Poor
8,73,Yes,5,2,69.0,Pass,D,Good
4,48,No,7,7,32.0,Fail,F,Poor
3,44,No,6,9,26.0,Fail,F,Poor
8,81,Yes,5,1,74.0,Pass,C,Good
5,49,Yes,7,7,34.0,Fail,F,Poor
2,51,No,6,6,24.0,Fail,F,Poor
9,57,No,6,0,53.0,Pass,E,Average
3,97,Yes,7,1,74.0,Pass,C,Good
2,60,No,6,6,37.0,Fail,F,Poor
1,60,Yes,8,2,31.0,Fail,F,Poor
8,40,Yes,5,1,29.0,Fail,F,Poor
3,42,Yes,5,0,21.0,Fail,F,Poor
7,44,Yes,6,6,37.0,Fail,F,Poor
1,64,No,7,2,37.0,Fail,F,Poor
9,88,Yes,9,9,87.0,Pass,B,Excellent
8,47,No,6,7,45.0,Fail,F,Average
3,56,No,4,5,32.0,Fail,F,Poor
6,48,Yes,6,6,35.0,Fail,F,Poor
3,71,No,4,5,52.0,Pass,E,Average
4,45,No,6,6,27.0,Fail,F,Poor
1,88,Yes,7,4,65.0,Pass,D,Good
5,79,No,9,8,64.0,Pass,D,Good
1,60,No,4,2,30.0,Fail,F,Poor
1,46,No,8,5,22.0,Fail,F,Poor
7,46,No,7,8,35.0,Fail,F,Poor
6,86,No,9,0,72.0,Pass,C,Good
2,78,Yes,6,4,55.0,Pass,E,Average
2,93,No,4,3,71.0,Pass,C,Good
7,66,Yes,9,8,60.0,Pass,D,Average
1,47,Yes,5,0,19.0,Fail,F,Poor
2,48,No,7,3,25.0,Fail,F,Poor
8,67,No,4,0,55.0,Pass,E,Average
6,54,No,7,2,41.0,Fail,F,Average
2,41,No,4,3,17.0,Fail,F,Poor
7,46,No,5,0,36.0,Fail,F,Poor
4,86,No,8,4,71.0,Pass,C,Good
2,57,No,5,5,35.0,Fail,F,Poor
6,61,No,6,0,48.0,Fail,F,Average
9,89,No,7,9,82.0,Pass,B,Excellent
9,49,No,8,9,48.0,Fail,F,Average
8,93,No,7,3,86.0,Pass,B,Excellent
3,89,No,9,3,69.0,Pass,D,Good
3,72,Yes,4,0,50.0,Pass,E,Average
2,46,No,6,1,22.0,Fail,F,Poor
5,42,Yes,6,9,25.0,Fail,F,Poor
4,53,Yes,7,4,33.0,Fail,F,Poor
7,83,No,6,1,71.0,Pass,C,Good
4,85,Yes,7,2,70.0,Pass,C,Good
9,75,No,4,8,71.0,Pass,C,Good
2,52,No,4,4,28.0,Fail,F,Poor
6,55,Yes,7,0,44.0,Fail,F,Average
7,55,No,5,4,46.0,Fail,F,Average
4,93,Yes,5,2,76.0,Pass,C,Good
6,44,Yes,4,0,29.0,Fail,F,Poor
7,91,No,8,2,84.0,Pass,B,Excellent
4,64,Yes,5,5,47.0,Fail,F,Average
8,77,Yes,7,9,70.0,Pass,C,Good
9,77,No,4,4,73.0,Pass,C,Good
1,89,Yes,6,0,63.0,Pass,D,Good
7,77,No,6,1,68.0,Pass,D,Good
9,78,No,5,4,74.0,Pass,C,Good
5,95,No,8,8,82.0,Pass,B,Excellent
2,95,No,9,4,77.0,Pass,C,Good
6,87,Yes,5,4,77.0,Pass,C,Good
7,80,No,8,0,71.0,Pass,C,Good
2,65,Yes,5,4,39.0,Fail,F,Poor
2,98,Yes,6,7,77.0,Pass,C,Good
1,52,No,8,8,25.0,Fail,F,Poor
4,83,No,6,9,63.0,Pass,D,Good
7,90,No,7,2,80.0,Pass,B,Good
9,65,Yes,7,3,62.0,Pass,D,Good
3,94,No,4,6,75.0,Pass,C,Good
7,94,Yes,6,6,88.0,Pass,B,Excellent
7,47,No,4,5,36.0,Fail,F,Poor
6,60,Yes,7,4,50.0,Pass,E,Average
6,90,No,8,9,81.0,Pass,B,Excellent
3,92,No,9,8,75.0,Pass,C,Good
2,97,Yes,7,9,76.0,Pass,C,Good
6,76,No,9,9,66.0,Pass,D,Good
2,88,No,5,2,59.0,Pass,E,Average
2,58,No,8,1,33.0,Fail,F,Poor
3,40,Yes,5,4,19.0,Fail,F,Poor
3,68,Yes,8,9,49.0,Fail,F,Average
6,62,No,4,6,50.0,Pass,E,Average
6,72,No,6,5,56.0,Pass,E,Average
3,94,Yes,9,3,74.0,Pass,C,Good
3,91,Yes,9,8,72.0,Pass,C,Good
1,80,No,8,3,53.0,Pass,E,Average
7,62,Yes,7,2,60.0,Pass,D,Average
8,44,Yes,9,4,35.0,Fail,F,Poor
2,46,No,4,3,22.0,Fail,F,Poor
4,96,Yes,4,1,80.0,Pass,B,Good
7,97,Yes,7,2,88.0,Pass,B,Excellent
8,45,Yes,4,6,39.0,Fail,F,Poor
1,88,Yes,6,1,63.0,Pass,D,Good
4,61,Yes,8,0,44.0,Fail,F,Average
6,88,Yes,4,1,72.0,Pass,C,Good
3,52,No,6,7,33.0,Fail,F,Poor
5,51,No,7,7,39.0,Fail,F,Poor
9,43,No,8,9,45.0,Fail,F,Average
3,47,No,7,1,23.0,Fail,F,Poor
5,76,Yes,8,5,63.0,Pass,D,Good
8,70,No,4,6,63.0,Pass,D,Good
6,76,Yes,4,0,63.0,Pass,D,Good
4,84,No,8,6,64.0,Pass,D,Good
8,65,Yes,6,7,62.0,Pass,D,Good
3,82,No,6,8,64.0,Pass,D,Good
3,47,Yes,6,7,28.0,Fail,F,Poor
4,79,No,5,2,60.0,Pass,D,Average
9,72,No,9,7,70.0,Pass,C,Good
5,84,No,9,2,70.0,Pass,C,Good
8,68,No,9,5,60.0,Pass,D,Average
6,44,No,6,3,33.0,Fail,F,Poor
3,67,Yes,4,6,46.0,Fail,F,Average
8,92,No,5,7,88.0,Pass,B,Excellent
9,79,Yes,6,9,78.0,Pass,C,Good
8,56,No,4,5,47.0,Fail,F,Average
4,94,No,5,9,75.0,Pass,C,Good
6,62,No,4,3,51.0,Pass,E,Average
1,84,Yes,8,7,61.0,Pass,D,Good
4,48,No,4,6,29.0,Fail,F,Poor
8,41,No,5,9,36.0,Fail,F,Poor
1,71,Yes,6,7,44.0,Fail,F,Average
3,90,Yes,9,9,75.0,Pass,C,Good
1,91,Yes,5,6,63.0,Pass,D,Good
9,88,Yes,6,2,85.0,Pass,B,Excellent
2,70,No,6,2,46.0,Fail,F,Average
9,46,Yes,7,8,44.0,Fail,F,Average
4,69,Yes,8,6,55.0,Pass,E,Average
2,97,No,7,0,76.0,Pass,C,Good
4,42,Yes,9,2,25.0,Fail,F,Poor
6,90,Yes,5,0,74.0,Pass,C,Good
7,90,Yes,7,5,79.0,Pass,C,Good
3,95,No,9,1,75.0,Pass,C,Good
3,48,Yes,6,6,28.0,Fail,F,Poor
8,49,Yes,5,7,44.0,Fail,F,Average
5,85,Yes,7,5,72.0,Pass,C,Good
4,89,No,4,4,72.0,Pass,C,Good
7,97,No,9,9,94.0,Pass,A,Excellent
7,86,Yes,9,3,79.0,Pass,C,Good
9,65,No,8,8,64.0,Pass,D,Good
9,40,Yes,4,7,35.0,Fail,F,Poor
5,69,No,5,4,54.0,Pass,E,Average
8,96,No,7,0,90.0,Pass,A,Excellent
1,77,Yes,6,7,52.0,Pass,E,Average
9,54,Yes,7,7,50.0,Pass,E,Average
8,64,Yes,5,6,58.0,Pass,E,Average
6,45,No,5,6,33.0,Fail,F,Poor
3,57,Yes,5,7,38.0,Fail,F,Poor
3,40,No,5,0,17.0,Fail,F,Poor
8,95,No,9,2,90.0,Pass,A,Excellent
5,42,Yes,7,3,32.0,Fail,F,Poor
7,56,No,4,5,46.0,Fail,F,Average
5,87,No,6,9,76.0,Pass,C,Good
8,47,Yes,6,9,45.0,Fail,F,Average
4,99,No,8,8,81.0,Pass,B,Excellent
2,88,No,9,3,66.0,Pass,D,Good
3,79,Yes,5,5,59.0,Pass,E,Average
8,56,Yes,5,8,54.0,Pass,E,Average
7,64,Yes,5,8,59.0,Pass,E,Average
2,80,No,9,5,55.0,Pass,E,Average
6,51,No,4,4,36.0,Fail,F,Poor
9,68,No,5,2,66.0,Pass,D,Good
4,64,Yes,8,4,47.0,Fail,F,Average
9,90,No,8,2,89.0,Pass,B,Excellent
2,75,No,4,4,50.0,Pass,E,Average
2,92,No,9,9,69.0,Pass,D,Good
9,93,Yes,5,9,94.0,Pass,A,Excellent
7,64,Yes,7,0,54.0,Pass,E,Average
7,68,Yes,7,5,60.0,Pass,D,Average
1,50,No,6,6,22.0,Fail,F,Poor
6,99,No,4,1,84.0,Pass,B,Excellent
7,43,Yes,7,2,34.0,Fail,F,Poor
6,53,Yes,6,9,40.0,Fail,F,Poor
6,85,No,8,8,78.0,Pass,C,Good
2,77,Yes,6,7,56.0,Pass,E,Average
6,56,No,5,3,45.0,Fail,F,Average
9,47,Yes,8,7,45.0,Fail,F,Average
1,75,Yes,4,5,50.0,Pass,E,Average
8,49,No,9,0,37.0,Fail,F,Poor
5,46,Yes,5,1,29.0,Fail,F,Poor
1,75,No,5,3,44.0,Fail,F,Average
4,55,Yes,6,3,38.0,Fail,F,Poor
1,53,Yes,6,1,24.0,Fail,F,Poor
6,55,No,6,8,43.0,Fail,F,Average
2,64,No,7,1,39.0,Fail,F,Poor
5,80,Yes,8,5,70.0,Pass,C,Good
7,43,No,4,4,37.0,Fail,F,Poor
2,68,Yes,6,3,47.0,Fail,F,Average
6,95,No,4,5,85.0,Pass,B,Excellent
6,45,No,6,3,32.0,Fail,F,Poor
5,78,Yes,4,9,60.0,Pass,D,Average
3,40,No,7,6,20.0,Fail,F,Poor
2,90,No,6,2,66.0,Pass,D,Good
7,79,Yes,9,9,74.0,Pass,C,Good
1,96,No,8,3,70.0,Pass,C,Good
6,42,No,5,0,25.0,Fail,F,Poor
6,40,No,6,5,25.0,Fail,F,Poor
3,40,No,4,1,20.0,Fail,F,Poor
2,78,Yes,6,3,59.0,Pass,E,Average
2,60,Yes,5,4,33.0,Fail,F,Poor
9,84,No,8,7,81.0,Pass,B,Excellent
5,69,No,8,2,51.0,Pass,E,Average
7,71,Yes,8,5,64.0,Pass,D,Good
5,72,No,9,0,58.0,Pass,E,Average
7,87,No,5,8,78.0,Pass,C,Good
4,61,No,9,0,43.0,Fail,F,Average
8,69,No,9,1,64.0,Pass,D,Good
7,93,No,6,0,85.0,Pass,B,Excellent
5,85,Yes,5,7,73.0,Pass,C,Good
6,43,No,5,3,32.0,Fail,F,Poor
5,62,No,6,1,46.0,Fail,F,Average
7,94,No,7,6,85.0,Pass,B,Excellent
2,83,Yes,9,7,64.0,Pass,D,Good
5,64,No,8,8,50.0,Pass,E,Average
3,51,No,4,4,29.0,Fail,F,Poor
9,56,Yes,9,2,53.0,Pass,E,Average
6,92,Yes,4,0,83.0,Pass,B,Excellent
3,54,Yes,6,7,36.0,Fail,F,Poor
7,49,Yes,4,5,37.0,Fail,F,Poor
8,91,No,8,4,84.0,Pass,B,Excellent
4,91,Yes,4,3,74.0,Pass,C,Good
1,68,No,4,4,40.0,Fail,F,Poor
6,51,Yes,6,6,37.0,Fail,F,Poor
1,40,Yes,6,5,11.0,Fail,F,Poor
5,40,No,5,9,28.0,Fail,F,Poor
7,49,Yes,8,9,40.0,Fail,F,Poor
6,57,Yes,4,8,47.0,Fail,F,Average
2,86,No,5,9,65.0,Pass,D,Good
4,41,No,8,1,22.0,Fail,F,Poor
2,88,Yes,5,6,66.0,Pass,D,Good
1,47,No,4,0,19.0,Fail,F,Poor
3,61,No,6,7,43.0,Fail,F,Average
3,61,Yes,6,3,41.0,Fail,F,Average
7,65,Yes,6,7,56.0,Pass,E,Average
1,65,No,7,7,42.0,Fail,F,Average
9,48,No,5,3,45.0,Fail,F,Average
6,60,Yes,4,3,46.0,Fail,F,Average
4,70,No,5,4,51.0,Pass,E,Average
3,91,Yes,6,6,74.0,Pass,C,Good
3,82,Yes,9,5,67.0,Pass,D,Good
2,45,No,9,0,21.0,Fail,F,Poor
2,95,No,5,5,73.0,Pass,C,Good
5,53,No,8,2,39.0,Fail,F,Poor
9,72,No,9,8,69.0,Pass,D,Good
2,46,No,9,2,24.0,Fail,F,Poor
2,63,Yes,5,8,36.0,Fail,F,Poor
6,48,No,7,4,38.0,Fail,F,Poor
2,50,Yes,7,9,29.0,Fail,F,Poor
4,95,No,6,7,72.0,Pass,C,Good
6,62,Yes,4,8,48.0,Fail,F,Average
5,87,No,8,8,71.0,Pass,C,Good
1,90,No,4,6,61.0,Pass,D,Good
6,41,Yes,4,9,29.0,Fail,F,Poor
1,54,No,8,0,31.0,Fail,F,Poor
3,74,No,7,7,56.0,Pass,E,Average
5,75,Yes,9,6,62.0,Pass,D,Good
5,91,Yes,6,3,78.0,Pass,C,Good
6,93,Yes,5,5,83.0,Pass,B,Excellent
8,67,No,7,9,65.0,Pass,D,Good
5,78,Yes,6,1,65.0,Pass,D,Good
1,83,Yes,9,3,59.0,Pass,E,Average
5,43,No,7,7,26.0,Fail,F,Poor
3,49,No,8,3,32.0,Fail,F,Poor
4,45,No,4,9,27.0,Fail,F,Poor
8,96,No,8,3,89.0,Pass,B,Excellent
7,69,No,9,3,57.0,Pass,E,Average
5,93,No,5,9,77.0,Pass,C,Good
2,85,Yes,8,8,65.0,Pass,D,Good
6,74,Yes,9,1,63.0,Pass,D,Good
6,88,No,4,6,78.0,Pass,C,Good
6,82,Yes,7,2,74.0,Pass,C,Good
9,49,Yes,6,3,41.0,Fail,F,Average
8,97,Yes,9,0,90.0,Pass,A,Excellent
8,92,Yes,9,2,88.0,Pass,B,Excellent
1,71,No,5,1,47.0,Fail,F,Average
5,81,No,7,9,66.0,Pass,D,Good
7,81,Yes,9,6,75.0,Pass,C,Good
6,42,No,9,5,29.0,Fail,F,Poor
5,95,Yes,6,0,80.0,Pass,B,Good
8,65,Yes,4,7,59.0,Pass,E,Average
3,54,No,8,8,34.0,Fail,F,Poor
6,56,Yes,7,0,47.0,Fail,F,Average
5,66,No,6,4,53.0,Pass,E,Average
8,57,No,6,6,50.0,Pass,E,Average
4,90,No,8,1,72.0,Pass,C,Good
8,58,No,7,5,54.0,Pass,E,Average
2,51,No,7,7,28.0,Fail,F,Poor
9,63,No,4,7,59.0,Pass,E,Average
9,44,No,7,9,40.0,Fail,F,Poor
6,63,No,9,9,55.0,Pass,E,Average
4,66,No,8,7,49.0,Fail,F,Average
4,87,Yes,7,5,70.0,Pass,C,Good
6,69,No,4,5,57.0,Pass,E,Average
5,54,Yes,6,2,39.0,Fail,F,Poor
6,86,No,9,1,75.0,Pass,C,Good
7,98,Yes,7,4,87.0,Pass,B,Excellent
7,77,No,8,8,70.0,Pass,C,Good
9,83,No,7,3,76.0,Pass,C,Good
8,73,No,5,4,68.0,Pass,D,Good
6,66,Yes,4,5,53.0,Pass,E,Average
6,59,Yes,6,5,48.0,Fail,F,Average
5,80,No,5,3,63.0,Pass,D,Good
1,71,Yes,8,3,47.0,Fail,F,Average
9,43,No,7,7,38.0,Fail,F,Poor
9,44,Yes,4,4,43.0,Fail,F,Average
9,92,Yes,9,4,90.0,Pass,A,Excellent
8,97,Yes,7,8,95.0,Pass,A,Excellent
3,47,No,7,3,24.0,Fail,F,Poor
1,61,Yes,7,6,35.0,Fail,F,Poor
8,81,Yes,9,4,75.0,Pass,C,Good
7,46,No,7,8,37.0,Fail,F,Poor
5,61,No,4,7,46.0,Fail,F,Average
7,85,Yes,9,7,80.0,Pass,B,Good
4,69,Yes,9,9,55.0,Pass,E,Average
2,55,No,8,2,32.0,Fail,F,Poor
9,54,No,9,8,51.0,Pass,E,Average
9,44,No,5,7,43.0,Fail,F,Average
5,42,No,4,2,23.0,Fail,F,Poor
1,62,Yes,8,9,37.0,Fail,F,Poor
7,49,No,9,0,40.0,Fail,F,Poor
4,44,No,6,4,24.0,Fail,F,Poor
9,62,Yes,5,3,60.0,Pass,D,Average
6,54,No,4,7,44.0,Fail,F,Average
3,57,No,4,5,34.0,Fail,F,Poor
6,64,No,4,9,51.0,Pass,E,Average
6,47,Yes,8,4,39.0,Fail,F,Poor
5,70,No,7,8,57.0,Pass,E,Average
2,60,No,6,5,36.0,Fail,F,Poor
2,41,No,8,2,16.0,Fail,F,Poor
7,61,No,8,5,52.0,Pass,E,Average
2,47,Yes,9,3,25.0,Fail,F,Poor
6,62,Yes,5,4,51.0,Pass,E,Average
5,71,No,6,5,56.0,Pass,E,Average
4,47,No,4,8,27.0,Fail,F,Poor
7,43,No,8,2,33.0,Fail,F,Poor
8,69,No,6,0,60.0,Pass,D,Average
4,58,No,5,1,39.0,Fail,F,Poor
1,62,No,7,7,41.0,Fail,F,Average
1,57,No,6,3,35.0,Fail,F,Poor
1,68,No,8,1,39.0,Fail,F,Poor
5,62,Yes,7,9,51.0,Pass,E,Average
4,72,Yes,5,7,56.0,Pass,E,Average
9,91,No,4,9,93.0,Pass,A,Excellent
3,86,Yes,7,8,68.0,Pass,D,Good
7,57,Yes,9,6,49.0,Fail,F,Average
8,93,Yes,9,9,88.0,Pass,B,Excellent
6,83,No,5,0,72.0,Pass,C,Good
1,72,Yes,4,1,44.0,Fail,F,Average
8,46,Yes,8,8,41.0,Fail,F,Average
3,90,No,5,9,69.0,Pass,D,Good
8,67,No,7,6,66.0,Pass,D,Good
4,40,Yes,4,2,20.0,Fail,F,Poor
8,95,No,9,4,92.0,Pass,A,Excellent
1,78,No,9,0,53.0,Pass,E,Average
3,73,Yes,6,9,50.0,Pass,E,Average
6,78,Yes,4,2,70.0,Pass,C,Good
9,58,Yes,7,3,51.0,Pass,E,Average
2,70,No,7,3,45.0,Fail,F,Average
1,52,Yes,6,6,25.0,Fail,F,Poor
3,96,Yes,7,4,75.0,Pass,C,Good
4,63,No,4,8,45.0,Fail,F,Average
5,44,No,9,6,29.0,Fail,F,Poor
3,62,No,5,1,43.0,Fail,F,Average
2,58,No,9,7,38.0,Fail,F,Poor
2,40,Yes,9,1,16.0,Fail,F,Poor
7,72,Yes,4,6,61.0,Pass,D,Good
9,98,Yes,7,4,95.0,Pass,A,Excellent
2,89,No,6,9,65.0,Pass,D,Good
7,95,Yes,6,5,85.0,Pass,B,Excellent
7,72,No,8,3,66.0,Pass,D,Good
7,71,No,6,4,61.0,Pass,D,Good
3,98,No,6,4,79.0,Pass,C,Good
7,67,Yes,7,6,59.0,Pass,E,Average
1,76,No,5,3,52.0,Pass,E,Average
1,80,Yes,5,4,56.0,Pass,E,Average
5,51,Yes,7,3,37.0,Fail,F,Poor
2,48,Yes,6,3,29.0,Fail,F,Poor
9,89,No,4,7,84.0,Pass,B,Excellent
7,94,Yes,9,4,87.0,Pass,B,Excellent
4,50,Yes,9,8,36.0,Fail,F,Poor
4,72,No,5,4,56.0,Pass,E,Average
2,58,Yes,7,7,34.0,Fail,F,Poor
5,93,No,4,2,77.0,Pass,C,Good
4,96,Yes,6,6,80.0,Pass,B,Good
1,81,No,7,0,59.0,Pass,E,Average
3,46,No,4,1,26.0,Fail,F,Poor
6,70,No,4,7,57.0,Pass,E,Average
4,91,No,5,5,72.0,Pass,C,Good
9,41,Yes,4,4,36.0,Fail,F,Poor
7,58,Yes,9,2,51.0,Pass,E,Average
9,77,Yes,5,0,76.0,Pass,C,Good
3,71,Yes,9,9,51.0,Pass,E,Average
1,49,No,7,9,28.0,Fail,F,Poor
5,80,No,8,9,69.0,Pass,D,Good
3,47,Yes,6,9,30.0,Fail,F,Poor
6,65,No,7,7,56.0,Pass,E,Average
8,69,Yes,9,4,64.0,Pass,D,Good
4,50,No,6,8,33.0,Fail,F,Poor
5,80,No,6,6,67.0,Pass,D,Good
4,99,Yes,9,0,84.0,Pass,B,Excellent
4,59,No,5,6,40.0,Fail,F,Poor
4,48,Yes,8,6,33.0,Fail,F,Poor
4,47,Yes,9,8,31.0,Fail,F,Poor
4,99,Yes,6,1,81.0,Pass,B,Excellent
5,54,Yes,6,6,38.0,Fail,F,Poor
2,73,No,7,1,48.0,Fail,F,Average
2,63,No,8,9,39.0,Fail,F,Poor
9,72,No,8,9,71.0,Pass,C,Good
2,80,No,6,1,55.0,Pass,E,Average
6,80,Yes,8,4,70.0,Pass,C,Good
2,84,Yes,7,8,65.0,Pass,D,Good
5,79,Yes,5,8,65.0,Pass,D,Good
4,66,No,6,9,49.0,Fail,F,Average
7,60,No,4,0,49.0,Fail,F,Average
7,44,No,6,6,35.0,Fail,F,Poor
6,74,No,6,9,62.0,Pass,D,Good
5,60,Yes,5,9,48.0,Fail,F,Average
1,43,Yes,9,2,18.0,Fail,F,Poor
3,88,Yes,9,9,70.0,Pass,C,Good
9,87,No,4,9,83.0,Pass,B,Excellent
1,55,No,4,0,29.0,Fail,F,Poor
5,96,No,4,1,79.0,Pass,C,Good
2,70,No,9,5,49.0,Fail,F,Average
4,65,No,5,9,49.0,Fail,F,Average
1,91,No,8,1,63.0,Pass,D,Good
3,74,Yes,4,1,50.0,Pass,E,Average
7,45,No,8,3,36.0,Fail,F,Poor
3,72,No,7,2,53.0,Pass,E,Average
4,60,No,5,7,39.0,Fail,F,Poor
2,55,Yes,8,7,32.0,Fail,F,Poor
3,86,Yes,9,5,69.0,Pass,D,Good
9,78,No,9,3,74.0,Pass,C,Good
3,73,Yes,4,6,55.0,Pass,E,Average
5,81,Yes,4,8,72.0,Pass,C,Good
2,96,Yes,8,1,72.0,Pass,C,Good
4,99,No,9,5,86.0,Pass,B,Excellent
7,54,Yes,8,6,47.0,Fail,F,Average
7,45,Yes,7,0,34.0,Fail,F,Poor
3,41,Yes,5,5,24.0,Fail,F,Poor
5,63,No,9,7,51.0,Pass,E,Average
1,95,Yes,6,6,73.0,Pass,C,Good
1,88,No,9,1,68.0,Pass,D,Good
5,67,Yes,7,1,52.0,Pass,E,Average
9,40,No,9,3,38.0,Fail,F,Poor
1,40,No,7,4,11.0,Fail,F,Poor
1,67,No,9,4,41.0,Fail,F,Average
4,75,No,7,1,57.0,Pass,E,Average
4,59,No,4,6,41.0,Fail,F,Average
2,87,Yes,8,7,62.0,Pass,D,Good
9,47,Yes,9,1,48.0,Fail,F,Average
9,40,Yes,5,3,37.0,Fail,F,Poor
2,65,No,4,2,41.0,Fail,F,Average
9,90,No,7,3,91.0,Pass,A,Excellent
6,82,No,5,4,73.0,Pass,C,Good
8,88,Yes,4,5,82.0,Pass,B,Excellent
4,64,No,6,1,44.0,Fail,F,Average
2,49,No,9,9,29.0,Fail,F,Poor
2,51,No,9,5,32.0,Fail,F,Poor
9,80,No,7,8,78.0,Pass,C,Good
1,46,Yes,4,7,21.0,Fail,F,Poor
7,51,No,4,0,43.0,Fail,F,Average
3,86,No,7,8,69.0,Pass,D,Good
3,79,No,6,9,56.0,Pass,E,Average
2,56,No,9,1,31.0,Fail,F,Poor
6,44,Yes,8,0,36.0,Fail,F,Poor
2,53,No,6,5,30.0,Fail,F,Poor
4,73,Yes,7,0,56.0,Pass,E,Average
9,87,Yes,8,5,87.0,Pass,B,Excellent
9,56,No,4,1,54.0,Pass,E,Average
6,74,No,6,6,61.0,Pass,D,Good
4,94,Yes,6,6,77.0,Pass,C,Good
7,40,No,9,3,30.0,Fail,F,Poor
1,98,No,9,1,69.0,Pass,D,Good
4,89,Yes,8,6,74.0,Pass,C,Good
5,89,Yes,4,0,72.0,Pass,C,Good
8,75,Yes,6,1,71.0,Pass,C,Good
2,54,Yes,8,1,30.0,Fail,F,Poor
6,58,Yes,9,8,51.0,Pass,E,Average
5,90,No,4,5,76.0,Pass,C,Good
9,81,No,4,2,76.0,Pass,C,Good
1,44,No,5,5,17.0,Fail,F,Poor
3,58,No,8,6,40.0,Fail,F,Poor
2,82,No,9,2,63.0,Pass,D,Good
3,78,No,9,3,60.0,Pass,D,Average
9,44,No,9,9,44.0,Fail,F,Average
9,91,No,7,0,87.0,Pass,B,Excellent
2,51,No,6,5,27.0,Fail,F,Poor
3,58,Yes,4,5,30.0,Fail,F,Poor
4,86,Yes,6,8,68.0,Pass,D,Good
9,51,No,6,1,44.0,Fail,F,Average
3,75,No,7,4,53.0,Pass,E,Average
7,51,Yes,4,4,40.0,Fail,F,Poor
3,57,Yes,5,6,36.0,Fail,F,Poor
7,88,Yes,9,4,79.0,Pass,C,Good
7,90,No,8,9,86.0,Pass,B,Excellent
9,87,Yes,6,3,85.0,Pass,B,Excellent
2,82,Yes,7,9,61.0,Pass,D,Good
6,73,Yes,7,1,63.0,Pass,D,Good
9,87,No,8,7,82.0,Pass,B,Excellent
2,72,Yes,8,4,47.0,Fail,F,Average
2,88,No,4,3,66.0,Pass,D,Good
5,57,Yes,6,8,48.0,Fail,F,Average
8,96,Yes,6,1,90.0,Pass,A,Excellent
9,68,No,8,2,70.0,Pass,C,Good
2,84,Yes,9,7,64.0,Pass,D,Good
5,44,Yes,5,3,27.0,Fail,F,Poor
7,64,Yes,6,8,58.0,Pass,E,Average
6,63,No,7,9,48.0,Fail,F,Average
6,68,No,9,9,57.0,Pass,E,Average
7,98,No,8,9,90.0,Pass,A,Excellent
3,77,Yes,6,9,56.0,Pass,E,Average
3,72,No,4,8,50.0,Pass,E,Average
9,49,Yes,8,9,48.0,Fail,F,Average
8,76,Yes,7,8,74.0,Pass,C,Good
5,99,Yes,4,0,86.0,Pass,B,Excellent
6,72,Yes,8,5,59.0,Pass,E,Average
1,62,Yes,8,9,43.0,Fail,F,Average
1,97,Yes,6,5,75.0,Pass,C,Good
4,50,Yes,4,7,32.0,Fail,F,Poor
2,63,Yes,8,6,44.0,Fail,F,Average
7,63,No,9,6,54.0,Pass,E,Average
2,46,No,7,1,24.0,Fail,F,Poor
2,89,Yes,4,3,61.0,Pass,D,Good
5,60,No,9,0,45.0,Fail,F,Average
4,59,No,6,6,44.0,Fail,F,Average
8,92,No,5,3,84.0,Pass,B,Excellent
4,49,Yes,8,8,32.0,Fail,F,Poor
6,64,No,5,5,50.0,Pass,E,Average
5,86,Yes,8,5,73.0,Pass,C,Good
2,75,No,9,8,52.0,Pass,E,Average
8,87,No,6,7,85.0,Pass,B,Excellent
2,86,No,6,5,61.0,Pass,D,Good
9,54,Yes,6,5,52.0,Pass,E,Average
9,83,Yes,6,5,82.0,Pass,B,Excellent
3,79,Yes,4,3,57.0,Pass,E,Average
4,79,Yes,4,4,58.0,Pass,E,Average
8,89,Yes,8,2,83.0,Pass,B,Excellent
9,45,Yes,4,8,41.0,Fail,F,Average
3,76,Yes,8,1,58.0,Pass,E,Average
5,41,Yes,4,6,25.0,Fail,F,Poor
8,51,Yes,4,0,43.0,Fail,F,Average
3,97,No,4,9,74.0,Pass,C,Good
7,43,No,7,6,34.0,Fail,F,Poor
8,62,Yes,6,1,58.0,Pass,E,Average
3,52,No,7,4,34.0,Fail,F,Poor
2,56,No,4,0,30.0,Fail,F,Poor
7,70,Yes,4,4,62.0,Pass,D,Good
9,55,Yes,7,3,52.0,Pass,E,Average
1,80,No,9,0,56.0,Pass,E,Average
3,65,Yes,8,0,45.0,Fail,F,Average
5,67,No,6,6,51.0,Pass,E,Average
3,40,Yes,8,2,18.0,Fail,F,Poor
1,86,No,9,9,64.0,Pass,D,Good
7,51,Yes,6,8,38.0,Fail,F,Poor
7,76,No,5,8,69.0,Pass,D,Good
8,94,No,6,9,89.0,Pass,B,Excellent
